,id,user_id,name,unsubscribed_at
53,749243,94053,Unsubscribe Request,2022-03-12
54,759855,94376,Unsubscribe Request,2022-03-12
55,763348,94224,Unsubscribe Request,2022-03-12
56,765038,89063,Unsubscribe Request,2022-03-13
57,765713,89063,Unsubscribe Request,2022-03-13
58,766905,79522,Unsubscribe Request,2022-03-13
59,766906,79522,Unsubscribe Request,2022-03-13
60,767997,92461,Unsubscribe Request,2022-03-13
61,767998,92461,Unsubscribe Request,2022-03-13
62,782356,92114,Unsubscribe Request,2022-03-13
63,782358,92114,Unsubscribe Request,2022-03-13
64,782359,92114,Unsubscribe Request,2022-03-13
65,782384,92114,Unsubscribe Request,2022-03-13
66,787872,94950,Unsubscribe Request,2022-03-14
67,791701,90511,Unsubscribe Request,2022-03-14
68,792203,92095,Unsubscribe Request,2022-03-14
69,794375,89509,Unsubscribe Request,2022-03-14
